,Gene,Old Human,Old Organoid,Young Human,Young Organoid
26353,TFR2,14437.999,534.0,3885.0,365.0
26354,TFRC,908.0,832.0,174.0,2196.0
26355,TG,20.0,12.0,16.0,15.0
26356,TGDS,82.0,54.0,177.0,84.0
26357,TGFA,50.0,106.0,35.0,84.0
26358,TGFA-IT1,1.0,0.0,0.0,0.0
26359,TGFB1,44.0,498.0,299.0,1065.0
26360,TGFB1I1,7.0,148.0,31.0,225.0
26361,TGFB2,4.0,281.001,13.0,36.999000000000024
26362,TGFB3,16.0,88.25400000000002,236.78199999999998,157.538
26363,TGFBI,486.0,2449.0,962.0,5548.0
26364,TGFBR1,208.0,292.0,219.0,125.0
26365,TGFBR2,285.0,751.0,150.0,272.0
26366,TGFBR3,92.0,88.0,560.0,66.0
26367,TGFBR3L,45.0,22.0,10.0,19.0
26368,TGFBRAP1,103.0,233.0,88.0,70.0
26369,TGIF1,80.0,252.0,95.00000000000003,74.0
26370,TGIF2,64.88,240.0,99.143,63.000999999999976
26371,TGIF2-C20orf24,7.618,0.0,40.309,30.76
26372,TGIF2LX,0.0,0.0,0.0,0.0
26373,TGIF2LY,0.0,0.0,0.0,0.0
26374,TGM1,18.0,30.0,14.0,12.0
26375,TGM2,2248.0,2944.0,17508.0,1360.0
26376,TGM3,8.0,3.0,25.0,2.0
26377,TGM4,0.0,15.0,0.0,7.0
26378,TGM5,0.0,2.0,0.0,4.0
26379,TGM6,0.0,0.0,0.0,0.0
26380,TGM7,0.0,0.0,0.0,0.0
26381,TGOLN2,3596.0,767.0,1362.0,292.0
26382,TGS1,84.0,60.999000000000024,52.0,113.0
26383,TH,3.0,5.0,4.0,21.0
26384,THADA,80.0,205.0,2220.0,83.00099999999998
26385,THAP1,60.0,93.0,67.0,119.0
26386,THAP10,35.0,29.0,10.0,23.0
26387,THAP11,120.39800000000001,162.668,86.364,73.685
26388,THAP2,33.0,10.0,43.0,58.0
26389,THAP3,64.8,102.99000000000001,49.81999999999999,57.0
26390,THAP4,275.0,239.0,98.0,132.99900000000002
26391,THAP5,136.0,88.0,236.001,149.0
26392,THAP6,75.0,78.0,87.0,46.0
26393,THAP7,163.0,121.0,84.0,23.0
26394,THAP7-AS1,32.0,49.0,20.0,23.0
26395,THAP8,61.0,59.0,30.0,18.0
26396,THAP9,43.0,45.0,34.0,47.0
26397,THAP9-AS1,139.0,139.00099999999998,90.0,268.0
26398,THBD,33.0,90.0,34.0,45.0
26399,THBS1,59.998999999999995,2723.0,102.0,1627.0
26400,THBS2,10.0,377.0,205.0,2202.0
26401,THBS3,170.999,24.001000000000005,87.999,6.0
26402,THBS4,2.0,266.0,4.0,13.0
26403,THEG,0.0,3.0,2.0,1.0
26404,THEG5,1.0,0.0,0.0,0.0
26405,THEGL,0.0,5.0,0.0,3.0
26406,THEM4,138.0,87.0,53.0,42.0
26407,THEM5,4.0,4.0,2.0,6.0
26408,THEM6,563.0,249.0,231.0,156.0
26409,THEMIS,3.0,2.0,4.0,0.0
26410,THEMIS2,15.0,41.0,147.999,12.0
26411,THG1L,68.0,45.0,49.0,43.0
26412,THNSL1,315.0,48.0,52.0,74.0
26413,THNSL2,779.998,85.00099999999998,50.0,29.001000000000005
26414,THOC1,100.0,155.0,32.0,162.0
26415,THOC2,360.001,429.001,182.0,390.001
26416,THOC3,251.40400000000002,188.558,94.13900000000001,89.00300000000004
26417,THOC5,171.0,230.0,105.0,143.00099999999998
26418,THOC6,112.0,141.0,64.0,47.0
26419,THOC7,190.0,133.0,135.0,201.0
26420,THOC7-AS1,1.0,0.0,0.0,0.0
26421,THOP1,171.0,362.0,173.0,148.0
26422,THPO,109.0,61.0,182.99900000000002,44.0
26423,THRA,74.0,93.0,25.0,106.99900000000002
26424,THRAP3,1003.001,1037.0,462.0,409.0
26425,THRB,394.0,128.0,103.0,64.0
26426,THRB-AS1,12.0,8.0,5.0,7.0
26427,THRSP,451.0,10.0,733.0,18.0
26428,THSD1,14.476,14.102,17.749000000000002,14.359000000000002
26429,THSD4,228.0,115.0,37.0,64.0
26430,THSD7A,32.001,47.0,14.0,34.004000000000005
26431,THSD7B,0.0,1.0,1.0,1.0
26432,THTPA,125.0,39.0,96.0,33.0
26433,THUMPD1,187.0,246.0,64.0,178.99900000000002
26434,THUMPD2,20.0,47.00200000000001,33.999,82.0
26435,THUMPD3,201.0,92.00099999999998,158.0,234.99900000000002
26436,THUMPD3-AS1,67.0,32.0,54.0,16.0
26437,THY1,7.0,158.0,41.0,214.0
26438,THYN1,179.0,63.0,176.999,147.00099999999998
26439,TIA1,191.0,249.99900000000002,93.00099999999998,271.0
26440,TIAF1,474.33500000000004,83.97,399.557,14.149000000000001
26441,TIAL1,313.0,472.001,246.00099999999998,177.99900000000002
26442,TIAM1,70.0,43.0,14.0,17.0
26443,TIAM2,3.0,109.0,4.0,20.0
26444,TICAM1,142.0,177.0,126.0,123.0
26445,TICAM2,40.385999999999996,74.709,60.537,121.155
26446,TICRR,14.0,197.0,17.0,100.0
26447,TIE1,9.0,4.0,71.0,403.0
26448,TIFA,60.0,71.0,49.0,78.0
26449,TIFAB,0.0,0.0,0.0,0.0
26450,TIGD1,13.0,26.0,18.0,9.0
26451,TIGD2,62.0,37.0,92.0,92.0
26452,TIGD3,14.0,14.0,5.0,20.0
26453,TIGD4,4.0,6.0,6.0,2.0
26454,TIGD5,52.0,91.0,41.0,31.0
26455,TIGD6,43.0,53.0,33.0,29.0
26456,TIGD7,24.0,50.0,14.0,32.0
26457,TIGIT,4.0,0.0,30.0,0.0
26458,TIMD4,20.0,1.0,172.0,0.0
26459,TIMELESS,291.0,635.0,88.0,216.0
26460,TIMM10,122.0,160.0,97.0,172.0
26461,TIMM10B,192.0,121.0,183.0,144.0
26462,TIMM13,429.0,268.0,332.0,188.0
26463,TIMM17A,303.0,189.0,128.0,555.0
26464,TIMM17B,96.0,199.0,140.0,76.0
26465,TIMM21,166.0,123.0,152.0,148.0
26466,TIMM22,101.0,72.0,52.0,91.0
26467,TIMM23,285.89799999999997,270.73199999999997,169.20099999999996,297.28700000000003
26468,TIMM44,227.0,176.0,135.0,215.0
26469,TIMM50,236.0,314.0,142.0,84.0
26470,TIMM8A,91.0,96.999,32.0,135.0
26471,TIMM8B,233.0,148.0,86.0,259.0
26472,TIMM9,68.0,126.0,41.0,203.0
26473,TIMMDC1,313.0,188.0,177.0,236.0
26474,TIMP1,312.0,1033.0,1891.0,1328.0
26475,TIMP2,38.0,1018.0,418.0,660.0
26476,TIMP3,182.0,303.0,237.0,389.0
26477,TIMP4,2.0,61.0,3.0,46.0
26478,TINAG,0.0,0.0,0.0,0.0
26479,TINAGL1,21.0,31.0,89.0,419.0
26480,TINCR,7.0,7.0,6.0,3.0
26481,TINF2,156.0,171.00099999999998,100.001,135.0
26482,TIPARP,118.0,142.0,71.0,186.0
26483,TIPARP-AS1,8.0,6.0,10.0,7.0
26484,TIPIN,36.0,50.0,20.999000000000002,41.001000000000005
26485,TIPRL,140.0,184.0,111.0,167.0
26486,TIRAP,104.001,60.0,55.001000000000005,95.0
26487,TISP43,0.0,0.0,0.0,0.0
26488,TJAP1,189.0,197.00199999999995,92.00199999999998,68.0
26489,TJP1,299.0,482.999,200.0,252.00099999999998
26490,TJP2,1429.001,562.0,151.0,363.0
26491,TJP3,270.0,104.0,171.0,146.00099999999998
26492,TK1,296.0,726.0,141.0,194.0
26493,TK2,641.0,120.0,142.0,55.999000000000024
26494,TKT,1461.0,1524.0,3752.0,395.0
26495,TKTL1,0.0,4.0,2.0,4.0
26496,TKTL2,0.0,0.0,0.0,0.0
26497,TLCD1,48.0,83.999,69.0,20.0
26498,TLCD2,330.0,121.52600000000001,627.0,55.0
26499,TLDC1,49.0,124.98000000000002,14.0,45.0
26500,TLDC2,1.0,21.0,1.0,22.0
26501,TLE1,243.29199999999997,538.5659999999998,144.471,234.6389999999999
26502,TLE2,63.0,110.0,29.0,45.001000000000005
26503,TLE3,71.0,640.002,94.99900000000002,208.00099999999998
26504,TLE4,39.474999999999994,49.715,25.741999999999997,39.608000000000004
26505,TLE6,24.0,34.0,15.0,11.0
26506,TLK1,296.0,375.0,115.0,111.0
26507,TLK2,147.448,193.36599999999999,81.666,123.55200000000002
26508,TLL1,1.0,3.0,3.0,2.0
26509,TLL2,5.011,14.0,11.022,5.0
26510,TLN1,1833.0,2317.0,1643.0,2213.0
26511,TLN2,163.0,390.0,88.0,77.0
26512,TLR1,19.386,20.640000000000004,22.569,27.095
26513,TLR10,3.0,4.0,6.0,2.0
26514,TLR2,22.0,92.0,50.0,89.0
26515,TLR3,81.0,51.0,34.0,47.0
26516,TLR4,16.0,12.0,100.0,40.0
26517,TLR5,6.0,10.0,32.0,8.0
26518,TLR6,23.614,26.419999999999998,24.043000000000003,12.029
26519,TLR7,2.0,3.0,8.0,4.0
26520,TLR8,6.0,0.0,34.0,0.0
26521,TLR8-AS1,0.0,1.0,0.0,0.0
26522,TLR9,7.0,6.0,5.0,9.0
26523,TLX1,8.0,7.0,7.0,10.0
26524,TLX1NB,0.0,0.0,0.0,0.0
26525,TLX2,3.0,20.0,1.0,6.0
26526,TLX3,0.0,4.0,1.0,1.0
26527,TM2D1,65.0,85.999,39.0,95.0
26528,TM2D2,219.0,137.0,130.999,127.99900000000002
26529,TM2D3,200.0,79.0,73.99900000000002,52.0
26530,TM4SF1,31.0,682.0,42.0,550.0
26531,TM4SF1-AS1,2.0,5.0,2.0,2.0
